li,re,n,ta,zr,ce,hf,id,mo,p,y,zn,ag,cu,mg,pb,ga,sn,ti,o,s,b,co,v,sc,ca,nb,al,mn,se,cr,la,pd,nd,w,as,fe,ni,si,c,yield strength,tensile strength,elongation,source
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,13.0,0.28,0.0,0.0,0.01,0.03,0.01,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.01,0.24,1550.3,1940.7,14.3,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88,0.01,0.0,0.0,0.08,0.03,0.01,0.0,14.09,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.01,0.25,1438.6,1826.1,11.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,9.24,0.41,0.0,0.0,0.01,0.43,0.01,0.0,8.84,0.0,0.0,0.0,0.0,0.0,0.0,10.81,0.01,0.01,1755.2,1820.7,,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02,0.0,0.0,0.0,0.0,1.8,0.04,0.0,9.9,0.0,0.0,0.0,2.43,0.0,0.0,6.99,0.04,0.01,1680.6,1768.7,6.5,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,15.4,0.01,0.0,0.0,0.01,0.03,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.01,0.01,1267.1,1331.5,15.8,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,8.9,0.01,0.0,0.0,0.01,0.02,0.01,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,5.1,1.82,0.02,1226.4,1329.8,17.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,9.95,0.01,0.0,0.0,0.01,0.27,0.01,0.0,7.74,0.0,0.0,0.0,0.0,0.0,0.0,11.91,0.01,0.01,1779.7,1856.2,,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.83,0.01,0.0,0.0,0.08,0.03,0.01,0.0,14.08,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.01,0.21,1372.9,1800.2,16.8,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,18.0,0.3,0.0,0.0,0.01,0.03,0.01,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.01,0.35,1731.7,2232.4,,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,7.51,0.01,0.0,0.0,0.01,0.57,0.01,0.0,11.11,0.0,0.0,0.0,0.28,0.0,0.0,10.0,0.01,0.0,1729.4,1817.2,,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.02,0.01,0.0,0.0,0.01,0.03,0.01,0.0,12.53,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.5,0.19,1311.1,1789.4,16.2,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,0.01,0.0,0.0,0.01,0.03,0.01,0.0,10.12,0.0,0.0,0.0,0.0,0.0,0.0,7.01,0.01,0.01,1486.2,1700.3,14.6,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,8.0,0.01,0.0,0.0,0.01,0.16,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.01,0.04,1012.8,1198.9,6.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.76,0.01,0.0,0.0,0.08,0.03,0.01,0.0,14.01,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.01,0.15,1278.2,1610.8,17.7,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.99,0.01,0.0,0.0,0.08,0.03,0.01,0.0,12.54,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.78,0.17,1368.5,1727.5,17.3,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.76,0.34,0.0,0.0,0.08,0.03,0.01,0.0,12.54,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.56,0.21,1280.7,1772.2,12.5,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,8.06,4.32,0.0,0.0,0.01,0.11,0.11,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.09,0.18,1605.4,1639.8,13.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.78,0.01,0.0,0.0,0.08,0.03,0.01,0.0,12.51,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.73,0.21,1369.5,1759.4,15.9,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,7.4,0.01,0.0,0.0,0.01,0.02,0.01,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.72,0.01,1205.8,1281.5,16.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.78,0.01,0.0,0.0,0.08,0.03,0.01,0.0,12.47,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.73,0.19,1275.3,1741.8,17.6,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,15.3,0.28,0.0,0.0,0.01,0.03,0.01,0.0,8.5,0.0,0.0,0.0,0.5,0.0,0.0,4.6,0.01,0.22,1575.5,1998.1,14.7,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.01,0.0,0.0,0.08,0.03,0.01,0.0,12.55,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.5,0.21,1369.5,1767.4,17.7,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.78,0.01,0.0,0.0,0.08,0.03,0.01,0.0,12.47,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.52,0.23,1359.7,1809.9,7.3,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,7.0,0.01,0.0,0.0,0.01,0.15,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.01,0.03,1233.3,1378.0,24.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.67,0.01,0.0,0.0,0.02,0.03,0.01,0.0,12.64,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.5,0.19,1376.3,1732.4,17.7,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.74,0.01,0.0,0.0,0.09,0.03,0.01,0.0,13.82,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.01,0.2,1376.7,1809.3,18.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.79,0.01,0.0,0.0,0.08,0.03,0.01,0.0,14.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.21,1348.9,1727.5,9.6,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.01,0.0,0.0,0.08,0.03,0.01,0.0,12.59,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.37,0.21,1332.7,1774.1,16.8,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,8.7,0.34,0.0,0.0,0.01,0.39,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.01,0.01,1287.3,1429.7,19.3,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,15.4,0.01,0.0,0.0,0.01,0.03,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.01,0.02,1212.0,1272.2,14.8,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,7.9,0.01,0.0,0.0,0.01,0.13,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.05,0.01,2356.4,2404.6,8.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.01,0.0,0.0,0.08,0.03,0.01,0.0,12.46,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.3,0.2,1299.8,1770.2,13.6,matminer
0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55,0.46,0.0,0.0,0.01,0.04,0.01,0.0,14.26,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.16,1405.6,1894.8,14.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,15.5,0.01,0.0,0.0,0.01,0.03,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.01,0.02,1144.8,1176.2,16.5,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.82,0.01,0.0,0.0,0.08,0.03,0.01,0.0,12.43,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.01,0.2,1423.8,1818.8,16.5,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,4.3,0.01,0.0,0.0,0.01,0.1,0.01,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.01,0.0,1350.4,1478.0,,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,4.3,0.01,0.0,0.0,0.01,0.12,0.01,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.01,0.0,1274.7,1347.0,,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,6.0,0.01,0.0,0.0,0.01,0.03,0.01,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.93,0.02,1130.0,1212.6,14.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.01,0.0,0.0,0.01,0.88,2.09,0.0,16.42,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.32,0.06,1237.0,1374.2,9.9,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.79,0.01,0.0,0.0,0.07,0.03,0.01,0.0,12.61,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.19,1371.4,1730.5,15.6,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.01,0.0,0.0,0.1,0.03,0.01,0.0,11.94,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.01,0.2,1273.3,1640.2,18.6,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,9.2,0.01,0.0,0.0,0.01,0.9,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.01,0.01,1393.5,1521.4,13.8,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,9.2,0.01,0.0,0.0,0.01,0.92,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0.01,0.01,1580.1,1719.1,10.2,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,6.0,0.01,0.0,0.0,0.01,0.04,0.01,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.92,0.02,1109.3,1178.2,12.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77,0.01,0.0,0.0,0.08,0.03,0.01,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.36,0.23,1302.8,1721.7,18.1,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,12.2,0.29,0.0,0.0,0.01,0.03,0.01,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.01,0.25,1405.6,1798.3,16.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,6.7,0.01,0.0,0.0,0.01,0.12,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.01,0.02,1088.6,1226.4,21.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,6.9,0.01,0.0,0.0,0.01,0.12,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.01,0.02,1026.6,1178.2,14.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,13.0,0.29,0.0,0.0,0.01,0.03,0.01,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.01,0.24,1429.7,1925.8,15.5,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,13.89,0.01,0.0,0.0,0.01,0.03,0.01,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,11.17,0.01,0.22,1810.0,1970.0,12.2,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,9.1,0.01,0.0,0.0,0.01,0.6,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,15.3,0.01,0.01,1123.1,1198.9,13.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,13.0,0.5,0.0,0.0,0.01,0.03,0.01,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.01,0.15,1412.5,1688.1,10.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.67,0.01,0.0,0.0,0.1,0.03,0.01,0.0,10.53,0.0,0.0,0.0,0.0,0.0,0.0,2.49,0.01,0.2,1282.2,1668.7,17.8,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,13.48,0.01,0.0,0.0,0.01,0.01,0.01,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,11.26,0.01,0.23,1777.6,1954.6,15.6,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,8.8,0.01,0.0,0.0,0.2,0.98,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.01,0.03,1026.6,1164.4,35.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,6.7,0.01,0.0,0.0,0.01,0.11,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.01,0.03,1109.3,1281.5,18.0,matminer
0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.01,0.0,0.0,0.01,0.03,0.62,0.0,12.195,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.37,0.1,1258.2,1650.9,12.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,13.51,0.01,0.0,0.0,0.01,0.01,0.01,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,11.22,0.01,0.22,1743.5,1925.4,16.8,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,13.52,0.01,0.0,0.0,0.01,0.01,0.01,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,11.18,0.01,0.21,1792.1,1991.2,15.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,13.49,0.01,0.0,0.0,0.01,0.01,0.01,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,11.08,0.01,0.23,1741.8,1933.4,15.6,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,13.46,0.01,0.0,0.0,0.01,0.01,0.01,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,11.16,0.01,0.23,1746.6,1945.8,14.8,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,13.46,0.01,0.0,0.0,0.01,0.01,0.01,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,11.06,0.01,0.24,1804.2,2010.8,15.9,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,1.2,0.6,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.3,0.03,1478.4,1617.0,5.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,13.48,0.01,0.0,0.0,0.01,0.01,0.01,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.01,0.21,1795.5,1991.9,13.4,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,13.45,0.01,0.0,0.0,0.01,0.01,0.01,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,11.03,0.02,0.23,1818.0,2022.2,14.4,matminer
0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.01,0.0,0.0,0.01,0.03,0.59,0.0,12.16,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.3,0.08,1287.4,1801.8,9.7,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,6.8,0.01,0.0,0.0,0.3,0.09,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.01,0.02,1005.9,1109.3,28.0,matminer
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,8.14,0.0,0.0,0.0,0.0,0.2,0.01,0.0,7.93,0.0,0.0,0.0,2.29,0.0,0.0,10.02,0.03,0.01,1525.0,1635.0,9.8,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,1.2,0.6,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.3,0.07,1362.9,1447.6,9.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,6.2,0.01,0.0,0.0,0.01,0.71,0.01,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.01,0.02,1071.4,1229.8,24.5,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,6.3,0.49,0.0,0.0,0.01,0.41,0.01,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.01,0.02,1136.8,1205.8,22.5,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.9,2.8,0.0,17.48,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.32,0.09,1236.6,1381.9,12.9,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,6.3,0.94,0.0,0.0,0.01,0.09,0.01,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.01,0.01,1040.4,1164.4,22.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,8.9,0.43,0.0,0.0,0.2,0.48,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.01,0.02,1026.6,1178.2,18.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,8.7,0.26,0.0,0.0,0.01,0.36,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.01,0.02,1164.4,1260.9,24.0,matminer
0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.01,0.0,0.0,0.01,0.03,0.44,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.32,0.04,1219.7,1674.0,12.5,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,8.8,0.01,0.0,0.0,0.2,0.5,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.01,0.04,1019.7,1157.5,15.0,matminer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,14.2,0.29,0.0,0.0,0.01,0.03,0.01,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.6,0.21,1391.8,1839.6,11.0,matminer
